round,train,validation,gap
53,0.0968046591303952,0.1053306612164662,0.008526002086071002
54,0.09637157024649093,0.10486018643768262,0.008488616191191692
55,0.09594068981080117,0.104412227159089,0.00847153734828783
56,0.09552964549120062,0.10399316083598553,0.008463515344784914
57,0.09514055994634875,0.10362928861917194,0.008488728672823187
58,0.09478659961629601,0.10323656062520213,0.008449961008906118
59,0.0944204144462264,0.10288476821011557,0.008464353763889168
60,0.09407478767437452,0.10255938577320649,0.008484598098831966
61,0.09376231663347338,0.10222579071108366,0.008463474077610278
62,0.09344621546746158,0.10192021625196124,0.008474000784499655
63,0.09312663206554338,0.10157659398447805,0.00844996191893467
64,0.09282956503176949,0.10129278704909092,0.008463222017321428
65,0.09254361106774292,0.10101022365226342,0.0084666125845205
66,0.0922895299617495,0.10075715205104953,0.008467622089300034
67,0.09202060050460428,0.10048447598739858,0.0084638754827943
68,0.09176596326646502,0.10024028274184996,0.008474319475384934
69,0.09152613506927648,0.09997919083638894,0.008453055767112458
70,0.09129334377856049,0.09974956650374378,0.008456222725183288
71,0.09106976627033182,0.09952835366687188,0.008458587396540054
72,0.09085777721856954,0.09930875394908459,0.00845097673051505
73,0.09065797736949058,0.09912715101646438,0.008469173646973804
74,0.09045860672705842,0.09896317912116556,0.008504572394107138
75,0.09026477006047262,0.09878762307957328,0.008522853019100662
76,0.09007890256031738,0.09860206243857328,0.008523159878255901
77,0.08988212345621584,0.09840525396367111,0.008523130507455276
78,0.08969652125875009,0.09822124692429147,0.008524725665541383
79,0.08952023841946097,0.09804900887853685,0.00852877045907588
80,0.08936830705239347,0.09789751934049608,0.008529212288102606
81,0.08920531331174995,0.0977672346773305,0.008561921365580552
82,0.08904763288239238,0.09761447808380962,0.008566845201417234
83,0.08890314127401658,0.09749585120886127,0.008592709934844692
84,0.08874959992572116,0.09735345760083937,0.008603857675118204
85,0.08860822795886815,0.09722258110782137,0.008614353148953216
86,0.08846934475092581,0.09709897554272831,0.008629630791802498
87,0.08834500428123024,0.09699829831527905,0.008653294034048811
88,0.08822020332794475,0.0968892706796923,0.00866906735174755
89,0.08809460122108408,0.0967679458790246,0.008673344657940521
90,0.08798846164951553,0.09668612087847979,0.00869765922896426
91,0.08787459929028549,0.0965703917086276,0.008695792418342119
92,0.08776077423570057,0.09647922647430698,0.008718452238606414
93,0.08765900875259038,0.09642229881033917,0.008763290057748799
94,0.08754355133988671,0.09631344689313726,0.008769895553250542
95,0.08744314523492801,0.09620531291385918,0.008762167678931176
96,0.08734657017518041,0.09613263832823601,0.008786068153055604
97,0.08725010242775229,0.09605780857285877,0.00880770614510648
98,0.0871571654651096,0.09598797143196795,0.008830805966858354
